,id,source,arrivetime,leavetime,ismobile,ismobilesite,totalpageviews,country,region,city,ip_latitude,ip_longitude,geo_latitude,geo_longitude
16655,34913483,web,2019-11-26 01:57:03.347,2019-11-26 01:57:10.179,True,False,1,alb,11,tirana,41.3311,19.8318,,
16656,34913844,web,2019-11-26 01:57:03.467,2019-11-26 01:57:33.236,True,False,1,alb,11,tirana,41.3311,19.8318,,
16657,34913488,web,2019-11-26 01:57:03.637,2019-11-26 01:58:01.809,True,False,1,alb,11,tirana,41.3311,19.8318,,
16658,34913489,web,2019-11-26 01:57:03.644,2019-11-26 01:57:40.847,True,False,1,alb,11,tirana,41.3311,19.8318,,
16659,34913848,web,2019-11-26 01:57:03.652,2019-11-26 01:57:06.798,True,False,1,alb,02,durres,41.327,19.4538,,
16660,34913850,web,2019-11-26 01:57:03.707,2019-11-26 01:57:04.263,True,False,1,alb,02,durres,41.327,19.4538,,
16661,34913493,web,2019-11-26 01:57:03.768,2019-11-26 01:57:13.314,True,False,1,alb,11,tirana,41.3311,19.8318,,
16662,34913494,web,2019-11-26 01:57:03.804,2019-11-26 01:57:04.450,True,False,1,alb,11,tirana,41.3311,19.8318,,
16663,34913870,web,2019-11-26 01:57:04.219,2019-11-26 02:07:25.434,True,False,33,alb,11,tirana,41.3311,19.8318,,
16664,34913872,web,2019-11-26 01:57:04.241,2019-11-26 01:57:19.112,True,False,1,alb,11,tirana,41.3311,19.8318,,
16665,34913875,web,2019-11-26 01:57:04.294,2019-11-26 01:57:10.993,True,False,1,alb,11,tirana,41.3311,19.8318,,
16666,34913509,web,2019-11-26 01:57:04.328,2019-11-26 01:57:15.692,True,False,1,alb,11,tirana,41.3311,19.8318,,
16667,34913877,web,2019-11-26 01:57:04.382,2019-11-26 01:57:26.464,True,False,1,alb,11,tirana,41.3311,19.8318,,
16668,34913512,web,2019-11-26 01:57:04.493,2019-11-26 01:57:09.862,True,False,1,alb,11,tirana,41.3311,19.8318,,
16669,34913886,web,2019-11-26 01:57:04.699,2019-11-26 01:58:20.209,True,False,1,alb,11,tirana,41.3311,19.8318,,
16670,34913524,web,2019-11-26 01:57:04.794,2019-11-26 01:58:50.218,True,False,4,alb,11,tirana,41.3311,19.8318,,
16671,34913890,web,2019-11-26 01:57:04.802,2019-11-26 01:57:06.103,True,False,1,alb,11,tirana,41.3311,19.8318,,
16672,34913894,web,2019-11-26 01:57:04.851,2019-11-26 01:57:09.637,True,False,1,alb,11,tirana,41.3311,19.8318,,
16673,34913897,web,2019-11-26 01:57:04.886,2019-11-26 01:57:06.740,True,False,1,alb,11,tirana,41.3311,19.8318,,
16674,34913906,web,2019-11-26 01:57:05.248,2019-11-26 02:06:46.927,True,False,3,alb,11,tirana,41.3311,19.8318,,
16675,34913542,web,2019-11-26 01:57:05.344,2019-11-26 01:57:07.212,True,False,1,alb,11,tirana,41.3311,19.8318,,
16676,34913547,web,2019-11-26 01:57:05.563,2019-11-26 01:57:08.278,True,False,1,alb,11,tirana,41.3311,19.8318,,
16677,34913930,web,2019-11-26 01:57:05.888,2019-11-26 01:58:02.798,True,False,6,alb,11,tirana,41.3311,19.8318,,
16678,34913934,web,2019-11-26 01:57:05.927,2019-11-26 01:57:15.129,True,False,1,alb,11,tirana,41.3311,19.8318,,
16679,34913559,web,2019-11-26 01:57:06.017,2019-11-26 01:57:12.678,True,False,1,alb,11,tirana,41.3311,19.8318,,
16680,34913938,web,2019-11-26 01:57:06.097,2019-11-26 01:57:10.467,True,False,1,alb,11,tirana,41.3311,19.8318,,
16681,34913942,web,2019-11-26 01:57:06.161,2019-11-26 02:14:46.753,True,False,17,alb,11,tirana,41.3311,19.8318,,
16682,34913944,web,2019-11-26 01:57:06.179,2019-11-26 01:57:07.375,True,False,1,alb,11,tirana,41.3311,19.8318,,
16683,34913568,web,2019-11-26 01:57:06.252,2019-11-26 01:57:53.877,True,False,1,alb,11,tirana,41.3311,19.8318,,
16684,34913947,web,2019-11-26 01:57:06.328,2019-11-26 02:54:50.250,True,False,7,alb,11,tirana,41.3311,19.8318,,
16685,34913573,web,2019-11-26 01:57:06.485,2019-11-26 01:57:07.357,True,False,1,alb,11,tirana,41.3311,19.8318,,
16686,34913969,web,2019-11-26 01:57:06.996,2019-11-26 01:57:26.475,True,False,1,alb,11,tirana,41.3311,19.8318,,
16687,34913975,web,2019-11-26 01:57:07.135,2019-11-26 02:01:52.129,True,False,16,alb,11,tirana,41.3311,19.8318,,
16688,34913614,web,2019-11-26 01:57:07.461,2019-11-26 01:59:01.805,True,False,1,alb,11,tirana,41.3311,19.8318,,
16689,34913618,web,2019-11-26 01:57:07.531,2019-11-26 01:57:13.297,True,False,1,alb,11,tirana,41.3311,19.8318,,
16690,34913628,web,2019-11-26 01:57:07.735,2019-11-26 01:57:30.927,True,False,1,alb,11,tirana,41.3311,19.8318,,
16691,34913987,web,2019-11-26 01:57:07.768,2019-11-26 01:57:14.685,True,False,1,alb,11,tirana,41.3311,19.8318,,
16692,34913990,web,2019-11-26 01:57:07.814,2019-11-26 01:58:04.851,True,False,1,alb,11,tirana,41.3311,19.8318,,
16693,34913997,web,2019-11-26 01:57:07.991,2019-11-26 01:58:26.803,True,False,1,alb,11,tirana,41.3311,19.8318,,
16694,34913999,web,2019-11-26 01:57:08.049,2019-11-26 01:57:10.725,True,False,1,alb,11,tirana,41.3311,19.8318,,
16695,34913644,web,2019-11-26 01:57:08.314,2019-11-26 01:57:14.629,True,False,1,alb,11,tirana,41.3311,19.8318,,
16696,34913646,web,2019-11-26 01:57:08.346,2019-11-26 01:57:15.135,True,False,1,alb,11,tirana,41.3311,19.8318,,
16697,34914010,web,2019-11-26 01:57:08.455,2019-11-26 01:57:23.581,True,False,1,alb,11,tirana,41.3311,19.8318,,
16698,34913662,web,2019-11-26 01:57:08.956,2019-11-26 01:57:11.364,True,False,1,alb,11,tirana,41.3311,19.8318,,
16699,34913673,web,2019-11-26 01:57:09.496,2019-11-26 01:57:10.059,True,False,1,alb,11,tirana,41.3311,19.8318,,
16700,34913675,web,2019-11-26 01:57:09.558,2019-11-26 01:57:12.604,True,False,1,alb,11,tirana,41.3311,19.8318,,
16701,34914040,web,2019-11-26 01:57:09.681,2019-11-26 01:57:27.550,True,False,1,alb,11,tirana,41.3311,19.8318,,
16702,34913684,web,2019-11-26 01:57:09.924,2019-11-26 01:57:20.689,True,False,1,alb,11,tirana,41.3311,19.8318,,
16703,34913685,web,2019-11-26 01:57:10.025,2019-11-26 01:58:31.018,True,False,1,alb,11,tirana,41.3311,19.8318,,
16704,34914050,web,2019-11-26 01:57:10.280,2019-11-26 01:57:40.839,True,False,1,alb,11,tirana,41.3311,19.8318,,
16705,34913705,web,2019-11-26 01:57:10.397,2019-11-26 01:57:39.040,True,False,1,alb,11,tirana,41.3311,19.8318,,
16706,34913707,web,2019-11-26 01:57:10.449,2019-11-26 01:57:14.434,True,False,1,alb,11,tirana,41.3311,19.8318,,
16707,34914059,web,2019-11-26 01:57:10.535,2019-11-26 01:57:43.322,True,False,1,alb,11,tirana,41.3311,19.8318,,
16708,34914062,web,2019-11-26 01:57:10.563,2019-11-26 01:57:16.925,True,False,1,alb,11,tirana,41.3311,19.8318,,
16709,34913711,web,2019-11-26 01:57:10.584,2019-11-26 01:57:20.624,True,False,1,alb,11,tirana,41.3311,19.8318,,
16710,34914070,web,2019-11-26 01:57:10.869,2019-11-26 01:57:13.535,True,False,1,alb,11,tirana,41.3311,19.8318,,
16711,34914077,web,2019-11-26 01:57:11.012,2019-11-26 01:57:35.013,True,False,1,alb,11,tirana,41.3311,19.8318,,
16712,34914078,web,2019-11-26 01:57:11.028,2019-11-26 01:57:11.620,True,False,1,alb,11,tirana,41.3311,19.8318,,
16713,34914084,web,2019-11-26 01:57:11.323,2019-11-26 01:57:17.854,True,False,1,alb,11,tirana,41.3311,19.8318,,
16714,34913728,web,2019-11-26 01:57:11.375,2019-11-26 01:58:01.808,True,False,1,alb,11,tirana,41.3311,19.8318,,
16715,34914086,web,2019-11-26 01:57:11.393,2019-11-26 01:57:13.155,True,False,1,alb,11,tirana,41.3311,19.8318,,
16716,34913731,web,2019-11-26 01:57:11.479,2019-11-26 01:57:56.098,True,False,1,alb,11,tirana,41.3311,19.8318,,
16717,34913735,web,2019-11-26 01:57:11.660,2019-11-26 01:57:13.439,True,False,1,alb,11,tirana,41.3311,19.8318,,
16718,34913736,web,2019-11-26 01:57:11.673,2019-11-26 01:57:13.822,True,False,1,alb,11,tirana,41.3311,19.8318,,
16719,34914096,web,2019-11-26 01:57:11.718,2019-11-26 01:57:14.970,True,False,1,alb,11,tirana,41.3311,19.8318,,
16720,34914100,web,2019-11-26 01:57:11.821,2019-11-26 01:57:16.500,True,False,1,alb,11,tirana,41.3311,19.8318,,
16721,34914103,web,2019-11-26 01:57:11.855,2019-11-26 01:58:11.555,True,False,1,alb,11,tirana,41.3311,19.8318,,
16722,34914106,web,2019-11-26 01:57:11.904,2019-11-26 02:01:30.898,True,False,1,alb,11,tirana,41.3311,19.8318,,
16723,34914110,web,2019-11-26 01:57:11.963,2019-11-26 01:57:21.826,True,False,1,alb,11,tirana,41.3311,19.8318,,
16724,34913745,web,2019-11-26 01:57:11.966,2019-11-26 01:57:14.449,True,False,1,alb,11,tirana,41.3311,19.8318,,
16725,34914112,web,2019-11-26 01:57:11.991,2019-11-26 02:13:55.255,True,False,2,alb,11,tirana,41.3311,19.8318,,
16726,34913748,web,2019-11-26 01:57:12.034,2019-11-26 01:57:25.677,True,False,1,alb,11,tirana,41.3311,19.8318,,
16727,34913750,web,2019-11-26 01:57:12.080,2019-11-26 01:57:38.475,True,False,1,alb,11,tirana,41.3311,19.8318,,
16728,34914114,web,2019-11-26 01:57:12.089,2019-11-26 01:59:50.209,True,False,1,alb,11,tirana,41.3311,19.8318,,
16729,34914118,web,2019-11-26 01:57:12.247,2019-11-26 02:22:38.397,True,False,15,alb,11,tirana,41.3311,19.8318,,
16730,34913765,web,2019-11-26 01:57:12.471,2019-11-26 01:57:17.194,True,False,1,alb,11,tirana,41.3311,19.8318,,
16731,34914129,web,2019-11-26 01:57:12.546,2019-11-26 02:19:21.317,False,False,7,rus,kem,kemerovo,55.37124,86.05244,,
16732,34914134,web,2019-11-26 01:57:12.672,2019-11-26 01:57:24.647,True,False,1,alb,11,tirana,41.3311,19.8318,,
16733,34914138,web,2019-11-26 01:57:12.839,2019-11-26 02:04:15.309,True,False,5,alb,11,tirana,41.3311,19.8318,,
16734,34913774,web,2019-11-26 01:57:12.906,2019-11-26 01:58:31.821,True,False,1,alb,11,tirana,41.3311,19.8318,,
16735,34914142,web,2019-11-26 01:57:12.932,2019-11-26 01:57:15.010,True,False,1,alb,11,tirana,41.3311,19.8318,,
16736,34913778,web,2019-11-26 01:57:13.095,2019-11-26 01:57:18.001,True,False,1,alb,11,tirana,41.3311,19.8318,,
16737,34914147,web,2019-11-26 01:57:13.225,2019-11-26 01:57:26.377,True,False,1,alb,11,tirana,41.3311,19.8318,,
16738,34914152,web,2019-11-26 01:57:13.314,2019-11-26 01:57:16.481,True,False,1,alb,11,tirana,41.3311,19.8318,,
16739,34913785,web,2019-11-26 01:57:13.343,2019-11-26 01:58:29.715,True,False,5,alb,11,tirana,41.3311,19.8318,,
16740,34914154,web,2019-11-26 01:57:13.358,2019-11-26 01:57:36.841,True,False,1,alb,11,tirana,41.3311,19.8318,,
16741,34913786,web,2019-11-26 01:57:13.366,2019-11-26 01:57:30.587,True,False,1,alb,11,tirana,41.3311,19.8318,,
16742,34913787,web,2019-11-26 01:57:13.391,2019-11-26 01:57:14.341,True,False,1,alb,11,tirana,41.3311,19.8318,,
16743,34914293,web,2019-11-26 01:57:13.413,2019-11-26 01:57:33.925,True,False,1,alb,11,tirana,41.3311,19.8318,,
16744,34914295,web,2019-11-26 01:57:13.500,2019-11-26 01:59:40.925,True,False,6,alb,11,tirana,41.3311,19.8318,,
16745,34913794,web,2019-11-26 01:57:13.657,2019-11-26 02:55:31.841,True,False,3,alb,11,tirana,41.3311,19.8318,,
16746,34914301,web,2019-11-26 01:57:13.744,2019-11-26 01:57:21.539,True,False,1,alb,11,tirana,41.3311,19.8318,,
16747,34913808,web,2019-11-26 01:57:14.069,2019-11-26 01:57:52.945,True,False,1,alb,11,tirana,41.3311,19.8318,,
16748,34913821,web,2019-11-26 01:57:14.429,2019-11-26 01:57:14.889,True,False,1,alb,11,tirana,41.3311,19.8318,,
16749,34914324,web,2019-11-26 01:57:14.442,2019-11-26 02:58:50.423,True,False,8,alb,11,tirana,41.3311,19.8318,,
16750,34914325,web,2019-11-26 01:57:14.496,2019-11-26 01:58:50.218,True,False,1,alb,11,tirana,41.3311,19.8318,,
16751,34913831,web,2019-11-26 01:57:14.671,2019-11-26 01:58:00.518,True,False,1,alb,11,tirana,41.3311,19.8318,,
16752,34914351,web,2019-11-26 01:57:14.808,2019-11-26 01:57:16.126,True,False,1,alb,11,tirana,41.3311,19.8318,,
16753,34914354,web,2019-11-26 01:57:14.885,2019-11-26 01:58:32.709,True,False,1,alb,11,tirana,41.3311,19.8318,,
16754,34913841,web,2019-11-26 01:57:14.913,2019-11-26 01:57:32.950,True,False,1,alb,11,tirana,41.3311,19.8318,,
16755,34914356,web,2019-11-26 01:57:14.927,2019-11-26 01:58:20.208,True,False,1,alb,11,tirana,41.3311,19.8318,,
16756,34913858,web,2019-11-26 01:57:15.532,2019-11-26 01:57:25.921,True,False,1,alb,11,tirana,41.3311,19.8318,,
16757,34914380,web,2019-11-26 01:57:15.700,2019-11-26 01:57:49.071,True,False,1,alb,11,tirana,41.3311,19.8318,,
16758,34914383,web,2019-11-26 01:57:15.850,2019-11-26 02:35:41.928,True,False,13,alb,11,tirana,41.3311,19.8318,,
16759,34914390,web,2019-11-26 01:57:15.954,2019-11-26 01:57:28.150,True,False,1,alb,11,tirana,41.3311,19.8318,,
16760,34914393,web,2019-11-26 01:57:16.026,2019-11-26 03:00:09.651,False,False,15,pol,14,warsaw,52.23401,21.01517,,
16761,34913878,web,2019-11-26 01:57:16.035,2019-11-26 01:57:24.539,True,False,1,alb,11,tirana,41.3311,19.8318,,
16762,34914399,web,2019-11-26 01:57:16.081,2019-11-26 01:57:25.011,True,False,1,mkd,85,skopje,42.0006,21.4663,,
16763,34914406,web,2019-11-26 01:57:16.159,2019-11-26 01:57:18.626,True,False,1,alb,11,tirana,41.3311,19.8318,,
16764,34913891,web,2019-11-26 01:57:16.368,2019-11-26 01:57:20.086,True,False,1,alb,11,tirana,41.3311,19.8318,,
16765,34913893,web,2019-11-26 01:57:16.378,2019-11-26 01:58:35.889,True,False,6,alb,11,tirana,41.3311,19.8318,,
16766,34914494,web,2019-11-26 01:57:16.706,2019-11-26 01:57:19.761,True,False,1,alb,11,tirana,41.3311,19.8318,,
16767,34914504,web,2019-11-26 01:57:16.788,2019-11-26 01:57:18.222,True,False,1,alb,11,tirana,41.3311,19.8318,,
16768,34914506,web,2019-11-26 01:57:16.835,2019-11-26 01:57:34.165,True,False,1,alb,11,tirana,41.3311,19.8318,,
16769,34914510,web,2019-11-26 01:57:16.881,2019-11-26 01:57:18.114,True,False,1,alb,11,tirana,41.3311,19.8318,,
16770,34913908,web,2019-11-26 01:57:16.898,2019-11-26 01:58:44.479,True,False,5,alb,11,tirana,41.3311,19.8318,,
16772,34913912,web,2019-11-26 01:57:16.967,2019-11-26 01:57:17.760,True,False,1,alb,11,tirana,41.3311,19.8318,,
16773,34914530,web,2019-11-26 01:57:17.030,2019-11-26 01:57:17.664,True,False,1,alb,11,tirana,41.3311,19.8318,,
16774,34913918,web,2019-11-26 01:57:17.091,2019-11-26 02:01:45.605,True,False,1,alb,11,tirana,41.3311,19.8318,,
16775,34914539,web,2019-11-26 01:57:17.281,2019-11-26 01:58:08.744,True,False,1,alb,11,tirana,41.3311,19.8318,,
16776,34914541,web,2019-11-26 01:57:17.360,2019-11-26 01:57:21.470,True,False,1,alb,11,tirana,41.3311,19.8318,,
16777,34914545,web,2019-11-26 01:57:17.558,2019-11-26 02:04:26.615,True,False,8,alb,11,tirana,41.3311,19.8318,,
16778,34913941,web,2019-11-26 01:57:17.725,2019-11-26 01:57:25.701,True,False,1,alb,11,tirana,41.3311,19.8318,,
16779,34914549,web,2019-11-26 01:57:17.765,2019-11-26 01:57:36.917,True,False,1,alb,11,tirana,41.3311,19.8318,,
16780,34914555,web,2019-11-26 01:57:17.908,2019-11-26 01:57:55.932,True,False,1,alb,11,tirana,41.3311,19.8318,,
16781,34914556,web,2019-11-26 01:57:17.981,2019-11-26 01:57:24.079,True,False,1,alb,11,tirana,41.3311,19.8318,,
16782,34913958,web,2019-11-26 01:57:18.359,2019-11-26 01:57:23.848,True,False,1,alb,11,tirana,41.3311,19.8318,,
16783,34913961,web,2019-11-26 01:57:18.378,2019-11-26 01:58:15.282,True,False,1,alb,11,tirana,41.3311,19.8318,,
16784,34913970,web,2019-11-26 01:57:18.562,2019-11-26 01:57:27.723,True,False,1,alb,11,tirana,41.3311,19.8318,,
16785,34913974,web,2019-11-26 01:57:18.672,2019-11-26 02:04:34.473,True,False,6,alb,11,tirana,41.3311,19.8318,,
16786,34913980,web,2019-11-26 01:57:18.991,2019-11-26 01:57:24.810,True,False,1,alb,11,tirana,41.3311,19.8318,,
16787,34914587,web,2019-11-26 01:57:19.002,2019-11-26 01:57:21.360,False,False,1,alb,11,tirana,41.3311,19.8318,,
16788,34914589,web,2019-11-26 01:57:19.047,2019-11-26 01:57:39.699,True,False,1,alb,11,tirana,41.3311,19.8318,,
16789,34914590,web,2019-11-26 01:57:19.067,2019-11-26 01:58:01.755,True,False,1,alb,11,tirana,41.3311,19.8318,,
16790,34913998,web,2019-11-26 01:57:19.562,2019-11-26 01:57:22.837,True,False,1,alb,11,tirana,41.3311,19.8318,,
16791,34914618,web,2019-11-26 01:57:19.574,2019-11-26 01:57:24.598,True,False,1,usa,wa,bellevue,47.61457,-122.16836,,
16792,34914005,web,2019-11-26 01:57:19.857,2019-11-26 02:16:31.813,True,False,3,alb,11,tirana,41.3311,19.8318,,
16793,34914009,web,2019-11-26 01:57:19.985,2019-11-26 02:12:05.475,True,False,5,alb,11,tirana,41.3311,19.8318,,
16794,34914631,web,2019-11-26 01:57:20.100,2019-11-26 01:57:41.546,True,False,1,alb,11,tirana,41.3311,19.8318,,
16795,34914014,web,2019-11-26 01:57:20.184,2019-11-26 01:57:28.119,True,False,1,alb,11,tirana,41.3311,19.8318,,
16796,34914642,web,2019-11-26 01:57:20.346,2019-11-26 01:57:27.823,True,False,1,alb,10,shkoder,42.0707,19.517,,
16797,34914269,app,2019-11-26 01:57:20.418,2019-11-26 01:58:28.913,True,False,2,alb,11,tirana,41.3311,19.8318,,
16798,34914646,web,2019-11-26 01:57:20.454,2019-11-26 01:57:20.454,True,False,1,alb,11,tirana,41.3311,19.8318,,
16799,34914196,app,2019-11-26 01:57:20.463,2019-11-26 01:58:20.463,True,False,1,alb,11,tirana,41.3311,19.8318,,
16800,34914217,app,2019-11-26 01:57:20.472,2019-11-26 01:59:05.636,True,False,6,alb,11,tirana,41.3311,19.8318,,
16801,34914205,app,2019-11-26 01:57:20.479,2019-11-26 01:59:35.373,True,False,2,alb,11,tirana,41.3311,19.8318,,
16802,34914268,app,2019-11-26 01:57:20.533,2019-11-26 01:58:20.533,True,False,1,alb,11,tirana,41.3311,19.8318,41.3257136,19.8125956
16803,34914649,web,2019-11-26 01:57:20.555,2019-11-26 01:59:50.208,True,False,3,alb,11,tirana,41.3311,19.8318,,
16804,34914023,web,2019-11-26 01:57:20.566,2019-11-26 01:57:21.149,True,False,1,alb,11,tirana,41.3311,19.8318,,
16805,34914266,app,2019-11-26 01:57:20.573,2019-11-26 01:58:20.573,True,False,1,alb,11,tirana,41.3311,19.8318,,
16806,34914267,app,2019-11-26 01:57:20.577,2019-11-26 01:58:20.577,True,False,1,alb,11,tirana,41.3311,19.8318,41.3343551,19.4712556
16807,34914258,app,2019-11-26 01:57:20.653,2019-11-26 01:58:23.836,True,False,3,alb,11,tirana,41.3311,19.8318,40.6128777,20.7851571
16808,34914027,web,2019-11-26 01:57:20.729,2019-11-26 03:01:26.965,True,False,8,alb,11,tirana,41.3311,19.8318,,
16809,34914260,app,2019-11-26 01:57:20.761,2019-11-26 01:58:20.761,True,False,1,alb,11,tirana,41.3311,19.8318,,
16810,34914254,app,2019-11-26 01:57:20.806,2019-11-26 01:58:20.806,True,False,1,alb,11,tirana,41.3311,19.8318,,
16811,34914662,web,2019-11-26 01:57:20.934,2019-11-26 01:58:20.208,True,False,1,alb,11,tirana,41.3311,19.8318,,
16812,34914664,web,2019-11-26 01:57:20.937,2019-11-26 01:57:29.164,True,False,1,alb,11,tirana,41.3311,19.8318,,
16813,34914031,web,2019-11-26 01:57:20.967,2019-11-26 01:57:21.274,True,False,1,alb,11,tirana,41.3311,19.8318,,
16814,34914032,web,2019-11-26 01:57:21.009,2019-11-26 01:57:26.496,True,False,1,alb,11,tirana,41.3311,19.8318,,
16815,34914222,app,2019-11-26 01:57:21.047,2019-11-26 01:58:51.249,True,False,3,alb,11,tirana,41.3311,19.8318,,
16816,34914668,web,2019-11-26 01:57:21.051,2019-11-26 01:58:18.034,True,False,1,alb,11,tirana,41.3311,19.8318,,
16817,34914033,web,2019-11-26 01:57:21.064,2019-11-26 01:57:25.938,True,False,1,alb,11,tirana,41.3311,19.8318,,
16818,34914185,app,2019-11-26 01:57:21.149,2019-11-26 01:58:23.708,True,False,3,alb,11,tirana,41.3311,19.8318,41.3397572,19.8277603
16819,34914252,app,2019-11-26 01:57:21.211,2019-11-26 01:58:21.211,True,False,1,alb,11,tirana,41.3311,19.8318,,
16820,34914677,web,2019-11-26 01:57:21.379,2019-11-26 01:57:42.267,True,False,1,alb,11,tirana,41.3311,19.8318,,
16821,34914191,app,2019-11-26 01:57:21.380,2019-11-26 01:58:21.380,True,False,1,alb,11,tirana,41.3311,19.8318,41.3038120108364,19.5055352598439
16822,34914678,web,2019-11-26 01:57:21.408,2019-11-26 01:58:53.621,True,False,1,alb,11,tirana,41.3311,19.8318,,
16823,34914251,app,2019-11-26 01:57:21.413,2019-11-26 01:58:21.413,True,False,1,alb,11,tirana,41.3311,19.8318,,
16824,34914204,app,2019-11-26 01:57:21.507,2019-11-26 01:58:21.507,True,False,1,srb,25,kosovo,42.617,21.083,,
16825,34914045,web,2019-11-26 01:57:21.649,2019-11-26 01:57:25.710,True,False,1,alb,11,tirana,41.3311,19.8318,,
16826,34914213,app,2019-11-26 01:57:21.676,2019-11-26 01:58:21.676,True,False,1,alb,11,tirana,41.3311,19.8318,41.3463092725079,19.5642149068984
16827,34914729,web,2019-11-26 01:57:21.744,2019-11-26 01:57:37.112,True,False,1,alb,11,tirana,41.3311,19.8318,,
16828,34914223,app,2019-11-26 01:57:21.782,2019-11-26 01:58:23.774,True,False,3,alb,11,tirana,41.3311,19.8318,41.328857421875,19.437429428101
16829,34914212,app,2019-11-26 01:57:21.863,2019-11-26 01:58:21.863,True,False,1,alb,11,tirana,41.3311,19.8318,41.3322702,19.8098167
16830,34914218,app,2019-11-26 01:57:21.865,2019-11-26 01:58:29.254,True,False,3,deu,by,munich,48.1394,11.5657,50.4087944030762,8.07337379455566
16831,34914244,app,2019-11-26 01:57:21.873,2019-11-26 01:58:23.577,True,False,2,alb,11,tirana,41.3311,19.8318,41.3477353,19.8484476
16832,34914733,web,2019-11-26 01:57:21.894,2019-11-26 01:57:27.431,True,False,1,omn,ma,masqat,23.6011,58.5401,,
16833,34914249,app,2019-11-26 01:57:21.907,2019-11-26 01:59:36.858,True,False,3,alb,11,tirana,41.3311,19.8318,41.317447662354,19.454723358154
16834,34914248,app,2019-11-26 01:57:21.915,2019-11-26 01:59:48.389,True,False,5,alb,11,tirana,41.3311,19.8318,41.321754455566,19.459802627563
16835,34914243,app,2019-11-26 01:57:21.940,2019-11-26 01:58:29.053,True,False,3,alb,11,tirana,41.3311,19.8318,,
16836,34914245,app,2019-11-26 01:57:21.986,2019-11-26 01:58:30.225,True,False,2,alb,11,tirana,41.3311,19.8318,,
16837,34914057,web,2019-11-26 01:57:22.070,2019-11-26 02:16:01.811,True,False,2,alb,12,vlore,40.472,19.4896,,
16838,34914236,app,2019-11-26 01:57:22.071,2019-11-26 01:58:28.426,True,False,3,alb,11,tirana,41.3311,19.8318,41.339900970459,19.833862304688
16839,34914170,app,2019-11-26 01:57:22.073,2019-11-26 01:58:24.162,True,False,3,alb,11,tirana,41.3311,19.8318,,
16840,34914178,app,2019-11-26 01:57:22.076,2019-11-26 01:58:22.076,True,False,1,alb,11,tirana,41.3311,19.8318,,
16841,34914744,web,2019-11-26 01:57:22.106,2019-11-26 01:57:38.156,True,False,3,usa,nj,livingston,40.78924,-74.32188,,
16842,34914242,app,2019-11-26 01:57:22.154,2019-11-26 01:58:23.607,True,False,2,alb,11,tirana,41.3311,19.8318,41.3108895,19.4378614
16843,34914165,app,2019-11-26 01:57:22.241,2019-11-26 01:58:23.510,True,False,2,alb,11,tirana,41.3311,19.8318,,
16844,34914166,app,2019-11-26 01:57:22.287,2019-11-26 01:58:23.934,True,False,3,alb,11,tirana,41.3311,19.8318,41.3306233554717,19.4660325493425
16845,34914186,app,2019-11-26 01:57:22.308,2019-11-26 01:59:36.666,True,False,5,alb,11,tirana,41.3311,19.8318,41.3267268,19.4505253
16847,34914179,app,2019-11-26 01:57:22.348,2019-11-26 01:58:33.591,True,False,3,alb,11,tirana,41.3311,19.8318,41.3117193,19.8057481
16848,34914180,app,2019-11-26 01:57:22.358,2019-11-26 01:58:22.358,True,False,1,alb,11,tirana,41.3311,19.8318,41.3197555541992,19.7713794708252
16849,34914164,app,2019-11-26 01:57:22.410,2019-11-26 01:58:22.410,True,False,1,alb,11,tirana,41.3311,19.8318,,
16850,34914072,web,2019-11-26 01:57:22.467,2019-11-26 01:57:25.282,True,False,1,alb,11,tirana,41.3311,19.8318,,
16851,34914163,app,2019-11-26 01:57:22.552,2019-11-26 01:58:27.024,True,False,3,alb,11,tirana,41.3311,19.8318,41.3487044793073,19.8572084647143
16852,34914172,app,2019-11-26 01:57:22.563,2019-11-26 01:58:22.563,True,False,1,alb,11,tirana,41.3311,19.8318,41.3264327,19.7833676
16853,34914757,web,2019-11-26 01:57:22.573,2019-11-26 01:57:25.651,True,False,1,alb,11,tirana,41.3311,19.8318,,
16854,34914076,web,2019-11-26 01:57:22.576,2019-11-26 01:57:26.058,True,False,1,alb,11,tirana,41.3311,19.8318,,
16855,34914233,app,2019-11-26 01:57:22.606,2019-11-26 01:58:22.606,True,False,1,alb,11,tirana,41.3311,19.8318,41.3145931127041,19.450704839656
16856,34914203,app,2019-11-26 01:57:22.607,2019-11-26 01:58:22.607,True,False,1,alb,11,tirana,41.3311,19.8318,,
16857,34914169,app,2019-11-26 01:57:22.740,2019-11-26 01:58:22.798,True,False,2,alb,11,tirana,41.3311,19.8318,41.3455657958984,19.7932853698731
16858,34914081,web,2019-11-26 01:57:22.783,2019-11-26 01:57:55.746,True,False,1,alb,11,tirana,41.3311,19.8318,,
16859,34914158,app,2019-11-26 01:57:22.854,2019-11-26 01:58:22.854,True,False,1,alb,11,tirana,41.3311,19.8318,41.3275617,19.7803438
16860,34914783,web,2019-11-26 01:57:22.940,2019-11-26 01:57:27.834,True,False,1,alb,11,tirana,41.3311,19.8318,,
16861,34914085,web,2019-11-26 01:57:22.949,2019-11-26 01:58:34.872,True,False,4,alb,11,tirana,41.3311,19.8318,,
16862,34914785,web,2019-11-26 01:57:22.998,2019-11-26 01:58:27.209,True,False,5,alb,11,tirana,41.3311,19.8318,,
